Date,True Movement,Predicted Movement
2024-12-24,5.29998779296875,4.194197692871094
2024-12-26,2.8800048828125,4.825202331542969
2024-12-27,-4.610015869140625,6.5381991577148435
2024-12-30,-12.260009765625,0.6703009033203164
