date,sentiment
2024-09-06,0.998
2024-09-07,0.0995
2024-09-08,0.4465
2024-09-09,0.0005000000000000004
2024-09-10,-0.995
2024-09-11,0.1
2024-09-12,0.5922
2024-09-13,0.11049999999999999
2024-09-14,-0.1726
2024-09-15,0.998
2024-09-16,0.058750000000000004
2024-09-17,0.3798
2024-09-18,0.50075
2024-09-20,-0.032666666666666656
2024-09-21,0.63
2024-09-22,-0.4415
2024-09-23,0.2131111111111111
2024-09-24,0.36566666666666664
2024-09-25,-0.099
2024-09-26,-0.03333333333333333
2024-09-27,0.33016666666666666
2024-09-28,0.546
2024-09-29,0.5475
2024-09-30,-0.32628571428571423
2024-10-01,-0.112
2024-10-02,0.387125
2024-10-03,0.2996666666666667
2024-10-04,0.099
2024-10-05,0.099
2024-10-07,-0.1
2024-10-08,0.033
2024-10-09,0.1
2024-10-10,0.015999999999999997
2024-10-11,0.3934
2024-10-12,0.998
2024-10-13,-0.39999999999999997
2024-10-14,0.547
2024-10-15,0.0025000000000000022
2024-10-16,0.7677499999999999
2024-10-17,0.1
2024-10-18,0.3705
2024-10-20,-0.993
2024-10-21,0.0
2024-10-22,0.6960000000000001
2024-10-23,0.158
2024-10-24,0.5665454545454546
2024-10-25,-0.3293333333333333
2024-10-26,-0.1
2024-10-28,0.333
2024-10-29,-0.1
2024-10-30,0.6323333333333333
2024-10-31,-0.6963333333333334
2024-11-01,0.997
2024-11-02,0.449
2024-11-03,0.998
2024-11-04,-0.05940000000000001
2024-11-05,0.4582
2024-11-06,0.3794
2024-11-07,0.6986666666666667
2024-11-08,0.4189
2024-11-09,0.998
2024-11-11,0.5509999999999999
2024-11-12,0.77225
2024-11-13,0.04700000000000001
2024-11-14,-0.5475
2024-11-15,0.44875
2024-11-16,-0.966
2024-11-17,0.449
2024-11-18,0.361875
2024-11-19,0.33166666666666667
2024-11-20,0.6986666666666667
2024-11-21,-0.991
2024-11-22,0.24433333333333337
2024-11-23,0.5475
2024-11-24,0.9955
2024-11-25,0.03366666666666667
2024-11-26,0.68375
2024-11-27,0.26175
2024-11-28,-0.996
2024-11-29,0.445
2024-12-01,-0.1
2024-12-02,-0.06633333333333334
2024-12-03,0.0608
2024-12-04,0.26633333333333337
2024-12-05,0.27475
2024-12-06,0.22959999999999997
2024-12-08,0.863
2024-12-09,0.41250000000000003
2024-12-10,0.72275
2024-12-11,0.6306666666666666
2024-12-12,0.1598
2024-12-13,0.2715
2024-12-15,0.998
2024-12-16,0.45919999999999994
2024-12-17,0.5485
2024-12-18,0.0020000000000000018
2024-12-19,0.998
2024-12-20,0.1286
2024-12-21,0.0005000000000000004
2024-12-22,-0.099
2024-12-23,0.525
2024-12-24,0.1
2024-12-25,-0.1
2024-12-27,0.158
2024-12-29,-0.099
2024-12-30,0.33466666666666667
2024-12-31,0.1
2025-01-01,-0.2697142857142857
