date,sentiment
2024-12-21,-0.06813
2024-12-18,0.08708
2024-12-20,-0.46049999999999996
2024-12-08,-0.8373
2024-12-09,0.06384000000000001
2024-12-26,-0.053270000000000005
2024-12-27,-0.9133
2024-12-28,-0.06285
2024-12-23,0.9699
2024-12-15,-0.7198
2024-12-10,-0.049890000000000004
2024-12-10,-0.7437999999999999
2024-12-27,-0.9637
2024-12-20,-0.061009999999999995
2024-12-27,-0.04918
2024-12-21,-0.8609
2024-12-02,0.07859000000000001
2024-12-06,-0.7998000000000001
2024-12-22,-0.5922
2024-12-18,-0.8281000000000001
2024-12-30,-0.508
2024-12-03,0.4947
2024-12-29,0.7614
2024-12-08,-0.049479999999999996
2024-12-15,-0.7031999999999999
2024-12-20,-0.5649000000000001
2024-12-17,-0.7878000000000001
2024-12-20,-0.046630000000000005
2024-12-10,-0.07436
2024-12-07,0.7601
2024-12-21,-0.586
2024-12-28,-0.5376
2024-12-19,-0.5969
2024-12-19,-0.5257999999999999
2024-12-06,-0.542
2024-12-30,0.6342
2024-12-29,-0.8004000000000001
2024-12-17,-0.05145
2024-12-04,-0.7986
2024-12-26,-0.9104000000000001
2024-12-11,0.06703
2024-12-22,-0.7012
2024-12-27,-0.08701
2024-12-01,-0.735
2024-12-19,-0.6169
2024-12-29,-0.8896999999999999
2024-12-11,-0.7498999999999999
2024-12-23,-0.5606
2024-12-11,0.9473
2024-12-25,0.08109000000000001
2024-12-19,-0.6309
2024-12-19,-0.04132
2024-12-09,0.05447
2024-12-19,0.08158
2024-12-10,-0.7436
2024-12-08,0.617
2024-12-24,0.9666
2024-12-11,-0.6245
2024-12-19,-0.9447
2024-12-24,0.9699
2024-12-22,-0.7709999999999999
2024-12-20,-0.8112999999999999
2024-12-28,-0.04834
2024-12-23,-0.5286
2024-12-19,-0.977
2024-12-17,0.5728
2024-12-17,-0.07601999999999999
2024-12-03,-0.05203
2024-12-27,0.07139
2024-12-20,-0.5416
2024-12-23,-0.8764
2024-12-02,-0.5519
2024-12-12,-0.4851
2024-12-22,-0.5284
2024-12-22,-0.4913
2024-12-22,0.06595000000000001
2024-12-14,-0.5268
2024-12-21,-0.07981999999999999
2024-12-05,0.5916
2024-12-23,-0.7828
2024-12-09,0.06584000000000001
2024-12-14,-0.485
2024-12-04,-0.6759999999999999
2024-12-25,-0.8473
2024-12-22,0.5632
2024-12-20,-0.5637
2024-12-26,0.054119999999999994
2024-12-15,-0.5909
2024-12-03,-0.9091
2024-12-11,-0.08063
2024-12-23,0.07148
2024-12-23,0.048409999999999995
2024-12-20,-0.05522
2024-12-30,-0.603
2024-12-19,-0.5437
2024-12-21,-0.7717
2024-12-22,-0.8553000000000001
2024-12-28,-0.05763
2024-12-02,-0.9449
2024-12-01,0.061619999999999994
2024-12-21,-0.7439
2024-12-08,0.04393
2024-12-16,-0.9545
2024-12-13,-0.9418000000000001
2024-12-20,-0.7768999999999999
2024-12-23,-0.5726
2024-12-23,-0.07298
2024-12-11,-0.7743000000000001
2024-12-14,-0.8606
2024-12-26,-0.8976000000000001
2024-12-21,-0.848
2024-12-02,-0.7048000000000001
2024-12-29,-0.6688
2024-12-22,-0.5065999999999999
2024-12-04,-0.5405
2024-12-12,-0.05609
2024-12-19,-0.8734999999999999
2024-12-23,-0.8668
2024-12-28,-0.49420000000000003
2024-12-28,-0.9143000000000001
2024-12-11,-0.7598
2024-12-30,-0.07862000000000001
2024-12-24,-0.5144
2024-12-18,-0.4714
2024-12-04,-0.9276000000000001
2024-12-28,-0.7020000000000001
2024-12-12,-0.8234
2024-12-03,-0.5882999999999999
2024-12-27,-0.08106999999999999
2024-12-17,-0.5
2024-12-21,-0.47450000000000003
2024-12-19,-0.05253
2024-12-21,0.08627
2024-12-20,-0.68
2024-12-30,-0.49060000000000004
2024-12-05,-0.6531999999999999
2024-12-09,-0.044340000000000004
2024-12-19,-0.07171
2024-12-24,-0.8386
2024-12-25,0.7162000000000001
2024-12-13,-0.9614
2024-12-20,-0.8434
2024-12-22,-0.05649
2024-12-15,-0.7608
2024-12-10,-0.6472
2024-12-07,-0.0495
2024-12-17,-0.5417000000000001
2024-12-22,-0.8323999999999999
2024-12-02,-0.6356
2024-12-01,-0.5622
2024-12-25,-0.7544
2024-12-13,-0.6965
2024-12-17,-0.07929
2024-12-04,0.054979999999999994
2024-12-14,-0.07514
2024-12-10,-0.8233
2024-12-13,-0.6481
2024-12-24,-0.08126
2024-12-20,-0.06191
2024-12-14,-0.5323
2024-12-28,-0.5647
2024-12-12,0.05868
2024-12-17,-0.7234
2024-12-26,-0.5967
2024-12-14,0.8172
2024-12-13,0.04704
2024-12-28,-0.05554
2024-12-21,-0.6006
2024-12-28,0.7986
2024-12-27,-0.9640000000000001
2024-12-11,0.5600999999999999
2024-12-09,-0.6859999999999999
2024-12-19,-0.05697
2024-12-01,0.07759
2024-12-02,-0.06328
2024-12-14,0.05529
2024-12-29,-0.927
2024-12-21,-0.05636
2024-12-22,-0.7968000000000001
2024-12-28,-0.7084
2024-12-09,-0.693
2024-12-23,0.06053
2024-12-03,0.04455
2024-12-23,-0.6648000000000001
2024-12-12,-0.047380000000000005
2024-12-07,-0.897
2024-12-27,0.7884
2024-12-05,-0.0549
2024-12-28,-0.7343999999999999
2024-12-25,-0.8736
2024-12-30,-0.7672
2024-12-04,-0.9048
2024-12-26,-0.5968
2024-12-23,-0.9464
2024-12-18,-0.5835
2024-12-18,-0.7598999999999999
2024-12-02,-0.8806
2024-12-23,-0.5443
2024-12-09,-0.5648
2024-12-05,-0.5736
2024-12-28,0.5231
2024-12-17,0.049210000000000004
2024-12-22,0.07097
2024-12-21,0.05042
2024-12-19,-0.4156
2024-12-27,-0.054759999999999996
2024-12-26,-0.4999
2024-12-21,0.9582999999999999
2024-12-27,-0.08095999999999999
2024-12-20,0.06695000000000001
2024-12-23,-0.05216
2024-12-21,0.6666
2024-12-18,0.9906999999999999
2024-12-22,-0.5201
2024-12-09,-0.07412
2024-12-20,0.04219
2024-12-17,-0.9340999999999999
2024-12-02,0.6611
2024-12-12,0.5356000000000001
2024-12-13,-0.056229999999999995
2024-12-01,-0.6077
2024-12-02,0.05417
2024-12-08,0.06298
2024-12-22,-0.8576
2024-12-19,-0.07553
2024-12-26,-0.9335
2024-12-21,-0.8694
2024-12-30,-0.7579
2024-12-01,-0.8379000000000001
2024-12-19,0.9274
2024-12-09,0.06484999999999999
2024-12-01,0.046560000000000004
2024-12-19,-0.08513
2024-12-15,-0.054439999999999995
2024-11-30,-0.06408
2024-12-21,0.05686
2024-12-08,0.08521
2024-12-12,-0.8317
2024-12-20,-0.9565
2024-12-15,0.08649
2024-12-18,-0.08052
2024-12-20,0.06701
2024-11-30,-0.08128
2024-12-05,0.7996
2024-12-19,-0.7339
2024-12-29,0.08823
2024-12-06,-0.08473
2024-12-19,0.06071
2024-12-09,0.6268
2024-12-01,-0.5936
2024-12-22,-0.5820000000000001
2024-12-27,-0.5954999999999999
2024-12-30,-0.04238
2024-11-30,-0.05368
2024-12-14,-0.054310000000000004
2024-12-29,-0.5115
2024-12-28,-0.05098
2024-12-01,0.06786
2024-11-30,-0.069
2024-12-15,0.9440999999999999
2024-12-01,-0.9451999999999999
2024-12-18,-0.5115
2024-12-28,-0.6673
2024-12-30,0.05089
2024-12-28,-0.9792000000000001
2024-12-28,-0.9506
2024-12-14,0.5354
2024-12-18,-0.6412
2024-12-27,-0.6622
2024-12-20,-0.04759
2024-12-23,-0.05429
2024-12-14,-0.6513
2024-12-08,-0.7913
2024-12-15,-0.8568000000000001
2024-12-26,0.6241
2024-12-22,-0.583
2024-12-24,-0.5628
2024-12-01,-0.05156
2024-12-21,-0.4229
2024-12-22,-0.04908
2024-12-17,0.05732
2024-12-26,0.6373
2024-12-01,-0.05279
2024-12-20,-0.7469
2024-12-07,0.062439999999999996
2024-12-05,-0.6001
2024-12-28,-0.8019
2024-12-21,-0.9026000000000001
2024-12-19,-0.9536
2024-12-14,0.4653
2024-12-18,0.07301
2024-12-02,-0.9647
2024-12-01,-0.04693
2024-12-26,-0.5957
2024-12-24,0.6718999999999999
2024-12-20,-0.5582
2024-12-20,-0.8079000000000001
2024-12-28,-0.6459
2024-12-12,-0.5266
2024-12-11,-0.8469
2024-12-01,0.05281
2024-12-24,-0.6528
2024-12-20,-0.6086
2024-12-28,0.8918
2024-12-11,-0.5084000000000001
2024-12-02,-0.9601000000000001
2024-12-11,0.4274
2024-12-11,-0.7073999999999999
2024-12-27,-0.7442
2024-12-30,-0.06965
2024-12-20,-0.5459
2024-12-07,0.9481999999999999
2024-12-29,0.07592
2024-12-28,-0.0498
2024-12-19,-0.07118000000000001
2024-12-23,-0.8643000000000001
2024-12-27,-0.6272
2024-12-20,-0.9664
2024-12-01,-0.04818
2024-12-03,-0.5848
2024-12-28,0.05518
2024-12-08,0.8175
2024-12-28,-0.04159
2024-12-11,0.07179
2024-12-26,-0.7386
2024-12-03,-0.6893
2024-12-19,0.7047
2024-12-03,-0.7675
2024-12-25,-0.05266
2024-12-06,-0.8173
2024-12-16,-0.9007999999999999
2024-12-11,0.05697
2024-12-27,0.054079999999999996
2024-12-19,-0.7193
2024-12-23,-0.9289000000000001
2024-12-19,-0.8170999999999999
2024-12-18,-0.07092
2024-12-23,-0.618
2024-12-09,0.05705
2024-12-22,0.4654
2024-12-22,-0.9577
2024-12-19,-0.6848000000000001
2024-12-28,-0.6452
2024-12-13,0.5981000000000001
2024-12-07,-0.5882000000000001
2024-12-07,-0.5515
2024-12-19,-0.07589
2024-12-28,-0.9636
2024-12-20,-0.5439
2024-12-01,-0.7794
2024-12-30,0.05155
2024-12-03,0.7253000000000001
2024-12-21,0.7423000000000001
2024-12-29,-0.9290999999999999
2024-12-03,0.07529999999999999
2024-12-26,0.08617
2024-12-13,-0.7519
2024-12-29,-0.6084
2024-12-17,0.052289999999999996
2024-12-18,0.0694
2024-12-20,-0.8835
2024-12-25,-0.06841
2024-12-30,-0.6420999999999999
2024-12-06,0.07941
2024-12-03,-0.7981999999999999
2024-12-22,-0.5573
2024-12-17,-0.046270000000000006
2024-12-26,-0.9777
2024-12-10,0.0579
2024-12-03,-0.04747
2024-12-06,0.04461
2024-12-19,-0.7414000000000001
2024-12-29,0.04868
2024-12-28,-0.04486
2024-12-07,-0.7004
2024-12-20,0.047670000000000004
2024-12-03,-0.05266
2024-12-01,-0.7090000000000001
2024-12-03,-0.0761
2024-12-05,0.07483
2024-12-19,-0.6296
2024-12-09,-0.5036
2024-12-05,-0.07945
2024-12-14,-0.07661
2024-12-14,0.5111
2024-12-25,-0.8271999999999999
2024-12-29,-0.7617
2024-12-17,0.9790000000000001
2024-12-30,-0.8752
2024-12-14,0.06242
2024-12-21,-0.6720999999999999
2024-12-17,-0.7511
2024-12-07,-0.5835
2024-12-15,0.06888
2024-12-28,-0.04202
2024-12-06,-0.7752
2024-12-17,-0.06473000000000001
2024-12-21,0.06955
2024-12-27,0.046310000000000004
2024-12-01,0.06118
2024-12-15,-0.054450000000000005
2024-12-21,-0.054770000000000006
2024-12-04,-0.7529
2024-12-29,-0.8097
2024-12-03,-0.424
2024-12-21,-0.9042
2024-12-01,0.0489
2024-12-16,0.07013
2024-12-12,-0.7837999999999999
2024-12-15,0.044840000000000005
2024-12-19,-0.644
2024-12-09,0.5678
2024-12-15,-0.6994
2024-12-16,-0.060649999999999996
2024-12-19,-0.9565
2024-12-05,-0.6934999999999999
2024-12-11,-0.8266
2024-12-11,0.05367
2024-12-14,-0.5399
2024-12-12,0.08372
2024-12-29,-0.6446
2024-12-26,-0.8939
2024-12-14,0.6923
2024-12-23,-0.07733
2024-12-03,0.06021
2024-12-14,0.07212
2024-12-22,-0.04932
2024-12-13,-0.08009000000000001
2024-12-29,-0.06720000000000001
2024-12-12,-0.9399
2024-12-22,-0.04932
2024-12-21,-0.44229999999999997
2024-12-22,0.08181000000000001
2024-12-18,-0.963
2024-12-23,-0.473
2024-12-05,0.8948999999999999
2024-12-20,-0.5039
2024-12-22,-0.7334999999999999
2024-12-17,0.05258
2024-12-10,-0.054299999999999994
2024-12-24,0.08175
2024-12-04,-0.07755
2024-12-25,0.6903
2024-12-21,0.8059999999999999
2024-12-30,-0.5689
2024-12-23,-0.08559
2024-12-06,-0.857
2024-12-30,0.05742
2024-12-24,-0.8264
2024-12-12,-0.4314
2024-12-23,0.08306000000000001
2024-12-15,0.06891
2024-12-18,-0.6670999999999999
2024-12-03,-0.5072
2024-12-09,-0.7199
2024-12-02,-0.4928
2024-12-23,0.08275
2024-12-14,-0.8362999999999999
2024-12-26,0.07784999999999999
2024-12-28,-0.5007
2024-12-03,0.7626999999999999
2024-12-23,0.07028
2024-12-21,0.07945999999999999
2024-12-27,-0.446
2024-12-11,-0.7423000000000001
2024-12-28,0.06709
2024-12-08,0.07305
2024-12-07,-0.8894
2024-12-27,-0.8254
2024-12-19,0.07446
2024-12-23,0.048100000000000004
2024-12-02,-0.7791
2024-12-15,0.6396000000000001
2024-12-23,-0.9784
2024-12-16,0.8142
2024-12-22,0.06767000000000001
2024-12-02,0.47409999999999997
2024-12-20,-0.9654
2024-12-23,0.06619
2024-12-26,0.048049999999999995
2024-12-21,-0.7148
2024-12-27,0.05226
2024-12-10,-0.5122
2024-12-21,-0.08734
2024-12-20,-0.05074
2024-12-12,0.06928
2024-12-24,-0.5706
2024-12-23,-0.7352
2024-12-28,-0.05675
