date,sentiment
2024-11-30,0.23540434782608696
2024-12-01,0.025157142857142857
2024-12-02,0.06848089887640449
2024-12-03,0.2496392156862745
2024-12-04,0.10668666666666667
2024-12-05,0.01745757575757576
2024-12-06,0.0026797101449275358
2024-12-07,0.07670151515151515
2024-12-08,0.14347538461538462
2024-12-09,0.15747297297297297
2024-12-10,0.14101688311688312
2024-12-11,0.09551960784313726
2024-12-12,0.12730869565217393
2024-12-13,-0.022336111111111116
2024-12-14,0.06495934065934066
2024-12-15,0.1108068493150685
2024-12-16,-0.0019364705882352925
2024-12-17,0.14047938144329897
2024-12-18,0.2206573033707865
2024-12-19,0.037657386363636365
2024-12-20,0.054069587628865975
2024-12-21,0.07864347826086956
2024-12-22,0.057091666666666666
2024-12-23,0.011133043478260874
2024-12-24,0.03964457831325301
2024-12-25,0.074848
2024-12-26,0.032418867924528305
2024-12-27,0.04236388888888889
2024-12-28,0.003755248618784533
2024-12-29,0.08199035087719297
2024-12-30,0.03125802469135802
